id,eevp,eevp_source,trump2016,votes2012,votes2016,expected_votes,state,timestamp,weird_timestamps,hour_seconds,mail_in,time_cat,votes,vote_share_rep,vote_share_dem,absolute_diff_in_percent_vote_share,cum_num_Trump,cum_num_Biden,new_Trump_votes_added,new_Biden_votes_added,d1_NEW_votes,r_NEW_votes_added,rabs_NEW,diff_cat,outlier_new,d1_num,r_num,rabs_num,outlier_num
200,78,edison,1252401,2306559,2604657,3400000,arizona,2020-11-04T05:53:27Z,normal,05:53:27Z,overnight,4-Nov,2483748,0.456,0.531,0.075,1132589.088,1318870.188,43411.788,21539.004,0.000108709,-1.491255435,1.491255435,low,normal,1.37E-06,0.239502786,0.239502786,normal
2289,91,edison,800983,1582180,1566031,1825000,iowa,2020-11-04T05:53:35Z,normal,05:53:35Z,overnight,4-Nov,1660751,0.525,0.456,0.069,871894.275,757302.456,5171.027,1400.692,1.97E-07,-0.090114299,0.090114299,low,normal,1.46E-06,-0.240714287,0.240714287,normal
3893,57,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T05:53:36Z,normal,05:53:36Z,overnight,4-Nov,3207289,0.534,0.448,0.086,1712692.326,1436865.472,825.564,692.608,4.48E-07,0.132297643,0.132297643,low,normal,7.86E-06,-0.538307377,0.538307377,normal
3894,57,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T05:53:51Z,normal,05:53:51Z,overnight,4-Nov,3232115,0.534,0.449,0.085,1725949.41,1451219.635,13257.084,14354.163,3.60E-08,-0.03859231,0.03859231,low,normal,7.87E-06,-0.537061745,0.537061745,normal
3895,57,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T05:53:56Z,normal,05:53:56Z,overnight,4-Nov,3237675,0.533,0.449,0.084,1725680.775,1453716.075,-268.635,2496.44,1.86E-06,0.267579229,0.267579229,low,normal,7.74E-06,-0.532539058,0.532539058,normal
4533,64,edison,700714,1285584,1211088,1330000,mississippi,2020-11-04T05:54:08Z,normal,05:54:08Z,overnight,4-Nov,851876,0.621,0.364,0.257,529014.996,310082.864,6736.296,3454.724,2.32E-07,-0.098277025,0.098277025,high,normal,4.63E-06,-0.39689205,0.39689205,normal
736,74,edison,673215,1558993,1644920,1850000,connecticut,2020-11-04T05:54:13Z,normal,05:54:13Z,overnight,4-Nov,1369448,0.412,0.572,0.16,564212.576,783324.256,3696.53,1874.878,4.78E-09,0.013929196,0.013929196,high,normal,2.88E-06,0.316404554,0.316404554,normal
3090,50,edison,335593,713180,747927,860000,maine,2020-11-04T05:54:13Z,normal,05:54:13Z,overnight,4-Nov,431601,0.46,0.509,0.049,198536.46,219684.909,329.36,364.444,5.63E-07,0.147803411,0.147803411,low,normal,2.55E-09,0.008404765,0.008404765,normal
4776,55,edison,279240,484048,501822,605000,montana,2020-11-04T05:54:14Z,normal,05:54:14Z,overnight,4-Nov,327153,0.517,0.454,0.063,169138.101,148527.462,885.981,165.612,2.97E-07,0.107733854,0.107733854,low,normal,1.26E-07,-0.058526972,0.058526972,normal
8076,72,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T05:54:15Z,normal,05:54:15Z,overnight,4-Nov,2585049,0.513,0.469,0.044,1326130.137,1212387.981,755.649,-1892.739,2.78E-08,0.032928222,0.032928222,low,normal,1.60E-06,-0.257971592,0.257971592,normal
5871,90,edison,2841005,5590898,5536528,6315000,ohio,2020-11-04T05:54:18Z,normal,05:54:18Z,overnight,4-Nov,5669112,0.533,0.451,0.082,3021636.696,2556769.512,4275.193,3617.471,6.19E-08,0.050237004,0.050237004,low,normal,5.24E-05,-0.900584539,0.900584539,normal
3896,57,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T05:54:18Z,normal,05:54:18Z,overnight,4-Nov,3237871,0.533,0.449,0.084,1725785.243,1453804.079,104.468,88.004,5.80E-07,0.149723209,0.149723209,low,normal,7.74E-06,-0.532570212,0.532570212,normal
3091,50,edison,335593,713180,747927,860000,maine,2020-11-04T05:54:23Z,normal,05:54:23Z,overnight,4-Nov,431856,0.46,0.509,0.049,198653.76,219814.704,117.3,129.795,5.87E-07,0.150654275,0.150654275,low,normal,2.56E-09,0.008420338,0.008420338,normal
7418,74,edison,515231,1017440,1143601,1350000,utah,2020-11-04T05:54:26Z,normal,05:54:26Z,overnight,4-Nov,1001807,0.578,0.387,0.191,579044.446,387699.309,10383.827,6292.62,9.11E-07,-0.195234216,0.195234216,high,normal,3.58E-06,-0.353931936,0.353931936,normal
6317,64,edison,2970733,5742040,6166708,7000000,pennsylvania,2020-11-04T05:54:28Z,normal,05:54:28Z,overnight,4-Nov,4578461,0.566,0.42,0.146,2591408.926,1922953.62,35.092,26.04,5.93E-07,0.151247901,0.151247901,low,normal,7.03E-05,-1.215084843,1.215084843,normal
3897,57,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T05:54:33Z,normal,05:54:33Z,overnight,4-Nov,3244793,0.533,0.449,0.084,1729474.669,1456912.057,3689.426,3107.978,9.99E-08,0.063658012,0.063658012,low,normal,7.78E-06,-0.533670449,0.533670449,normal
602,87,edison,1202484,2569520,2780247,3325000,colorado,2020-11-04T05:54:44Z,normal,05:54:44Z,overnight,4-Nov,2843848,0.415,0.562,0.147,1180196.92,1598242.576,4179.412,1813.012,6.60E-09,-0.016407352,0.016407352,low,normal,9.05E-06,0.615705139,0.615705139,normal
5551,82,edison,2819534,7073151,7721453,8930000,new-york,2020-11-04T05:54:47Z,normal,05:54:47Z,overnight,4-Nov,6948223,0.402,0.585,0.183,2793185.646,4064710.455,2.412,3.51,6.01E-07,0.152232432,0.152232432,high,normal,0.000207543,1.942251558,1.942251558,normal
7289,91,edison,4685047,7993851,8969226,11660000,texas,2020-11-04T05:54:56Z,normal,05:54:56Z,overnight,4-Nov,10591191,0.523,0.462,0.061,5539192.893,4893130.242,1.569,1.386,6.00E-07,0.152196121,0.152196121,low,normal,0.000430948,-1.30035542,1.30035542,normal
7419,74,edison,515231,1017440,1143601,1350000,utah,2020-11-04T05:55:01Z,normal,05:55:01Z,overnight,4-Nov,1001928,0.578,0.387,0.191,579114.384,387746.136,69.938,46.827,5.83E-07,0.150068679,0.150068679,high,normal,3.58E-06,-0.353972515,0.353972515,normal
5552,82,edison,2819534,7073151,7721453,8930000,new-york,2020-11-04T05:55:08Z,normal,05:55:08Z,overnight,4-Nov,6952793,0.402,0.585,0.183,2795022.786,4067383.905,1837.14,2673.45,5.91E-07,0.15315537,0.15315537,high,normal,0.00020809,1.943541247,1.943541247,normal
737,74,edison,673215,1558993,1644920,1850000,connecticut,2020-11-04T05:55:08Z,normal,05:55:08Z,overnight,4-Nov,1369491,0.412,0.572,0.16,564230.292,783348.852,17.716,24.596,6.00E-07,0.152192745,0.152192745,high,normal,2.88E-06,0.316415053,0.316415053,normal
1392,83,edison,2089104,3900050,4141445,5025000,georgia,2020-11-04T05:55:11Z,normal,05:55:11Z,overnight,4-Nov,4280604,0.526,0.462,0.064,2251597.704,1977639.048,27539.403,52083.846,1.29E-05,0.646365387,0.646365387,low,normal,1.16E-05,-0.557396382,0.557396382,normal
3430,50,edison,1090893,3167767,3325046,3725000,massachusetts,2020-11-04T05:55:37Z,normal,05:55:37Z,overnight,4-Nov,1850041,0.322,0.655,0.333,595713.202,1211776.855,3428.077,1374.855,2.19E-09,0.009420008,0.009420008,high,normal,2.63E-05,0.962802752,0.962802752,normal
4777,56,edison,279240,484048,501822,605000,montana,2020-11-04T05:55:52Z,normal,05:55:52Z,overnight,4-Nov,330034,0.52,0.452,0.068,171617.68,149175.368,2479.579,647.906,3.08E-08,0.035073172,0.035073172,low,normal,1.40E-07,-0.061617489,0.061617489,normal
738,74,edison,673215,1558993,1644920,1850000,connecticut,2020-11-04T05:56:15Z,normal,05:56:15Z,overnight,4-Nov,1375218,0.413,0.571,0.158,567965.034,785249.478,3734.742,1900.626,4.01E-09,0.012754186,0.012754186,high,normal,2.82E-06,0.313269038,0.313269038,normal
8077,72,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T05:56:21Z,normal,05:56:21Z,overnight,4-Nov,2589375,0.513,0.47,0.043,1328349.375,1217006.25,2219.238,4618.269,1.09E-06,0.208893171,0.208893171,low,normal,1.56E-06,-0.254148329,0.254148329,normal
7716,87,edison,1221747,3125516,3316996,4100000,washington,2020-11-04T05:56:22Z,normal,05:56:22Z,overnight,4-Nov,3323760,0.367,0.609,0.242,1219819.92,2024169.84,86.245,143.115,6.06E-07,0.1529789,0.1529789,high,normal,3.70E-05,1.244388556,1.244388556,normal
4888,84,edison,495961,794379,844227,945000,nebraska,2020-11-04T05:56:24Z,normal,05:56:24Z,overnight,4-Nov,793126,0.559,0.419,0.14,443357.434,332319.794,2892.322,-2.45,5.42E-09,-0.0147536,0.0147536,low,normal,1.46E-06,-0.217329149,0.217329149,normal
5115,58,edison,345790,710972,744296,805000,new-hampshire,2020-11-04T05:56:30Z,normal,05:56:30Z,overnight,4-Nov,502245,0.453,0.532,0.079,227516.985,267194.34,1305.093,1532.692,4.85E-07,0.138228781,0.138228781,low,normal,4.97E-08,0.037448743,0.037448743,normal
2107,80,edison,1557286,2624534,2757828,3070000,indiana,2020-11-04T05:56:33Z,normal,05:56:33Z,overnight,4-Nov,2470929,0.591,0.386,0.205,1460319.039,953778.594,5674.191,1244.658,3.81E-07,-0.12538738,0.12538738,high,normal,2.02E-05,-0.904387268,0.904387268,normal
8078,72,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T05:56:38Z,normal,05:56:38Z,overnight,4-Nov,2595018,0.514,0.469,0.045,1333839.252,1217063.442,5489.877,57.192,6.39E-07,-0.162246223,0.162246223,low,normal,1.67E-06,-0.263237874,0.263237874,normal
3431,50,edison,1090893,3167767,3325046,3725000,massachusetts,2020-11-04T05:56:41Z,normal,05:56:41Z,overnight,4-Nov,1851802,0.322,0.655,0.333,596280.244,1212930.31,567.042,1153.455,7.05E-07,0.165646421,0.165646421,high,normal,2.63E-05,0.963736281,0.963736281,normal
3898,57,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T05:56:48Z,normal,05:56:48Z,overnight,4-Nov,3248160,0.533,0.449,0.084,1731269.28,1458423.84,1794.611,1511.783,3.01E-07,0.109147322,0.109147322,low,normal,7.81E-06,-0.534205627,0.534205627,normal
6888,81,edison,227721,363815,370093,430000,south-dakota,2020-11-04T05:56:57Z,normal,05:56:57Z,overnight,4-Nov,335707,0.645,0.329,0.316,216531.015,110447.603,205.11,440.011,6.45E-07,0.157995031,0.157995031,high,normal,1.43E-06,-0.199937904,0.199937904,normal
1128,96,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T05:57:34Z,normal,05:57:34Z,overnight,4-Nov,11030632,0.512,0.478,0.034,5647683.584,5272642.096,747.52,697.88,4.81E-07,0.137011646,0.137011646,low,normal,0.000198221,-0.862326386,0.862326386,normal
1393,84,edison,2089104,3900050,4141445,5025000,georgia,2020-11-04T05:57:38Z,normal,05:57:38Z,overnight,4-Nov,4312570,0.523,0.465,0.058,2255474.11,2005345.05,3876.406,27706.002,2.64E-05,1.036688743,1.036688743,low,normal,1.01E-05,-0.518672732,0.518672732,normal
3899,57,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T05:57:42Z,normal,05:57:42Z,overnight,4-Nov,3253831,0.534,0.448,0.086,1737545.754,1457716.288,6276.474,-707.552,1.37E-06,-0.238219094,0.238219094,low,normal,8.17E-06,-0.545858927,0.545858927,normal
2479,86,edison,671018,1159971,1194755,1330000,kansas,2020-11-04T05:57:43Z,normal,05:57:43Z,overnight,4-Nov,1149061,0.563,0.411,0.152,646921.343,472264.071,353.564,258.108,5.21E-07,0.142153821,0.142153821,low,normal,3.00E-06,-0.329488087,0.329488087,normal
5553,82,edison,2819534,7073151,7721453,8930000,new-york,2020-11-04T05:57:48Z,normal,05:57:48Z,overnight,4-Nov,6961855,0.402,0.585,0.183,2798665.71,4072685.175,3642.924,5301.27,5.86E-07,0.154063812,0.154063812,high,normal,0.000209178,1.946098618,1.946098618,normal
3092,52,edison,335593,713180,747927,860000,maine,2020-11-04T05:57:48Z,normal,05:57:48Z,overnight,4-Nov,443058,0.457,0.512,0.055,202477.506,226845.696,3823.746,7030.992,1.12E-06,0.212812152,0.212812152,low,normal,6.56E-09,0.013496645,0.013496645,normal
201,78,edison,1252401,2306559,2604657,3400000,arizona,2020-11-04T05:57:55Z,normal,05:57:55Z,overnight,4-Nov,2483894,0.456,0.531,0.075,1132655.664,1318947.714,66.576,77.526,5.94E-07,0.151490505,0.151490505,low,normal,1.37E-06,0.23951792,0.23951792,normal
3900,57,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T05:58:01Z,normal,05:58:01Z,overnight,4-Nov,3254300,0.534,0.448,0.086,1737796.2,1457926.4,250.446,210.112,5.52E-07,0.146184093,0.146184093,low,normal,8.18E-06,-0.545935023,0.545935023,normal
1394,84,edison,2089104,3900050,4141445,5025000,georgia,2020-11-04T05:58:03Z,normal,05:58:03Z,overnight,4-Nov,4331360,0.523,0.465,0.058,2265301.28,2014082.4,9827.17,8737.35,1.02E-07,-0.065336421,0.065336421,low,normal,1.03E-05,-0.520854779,0.520854779,normal
7290,92,edison,4685047,7993851,8969226,11660000,texas,2020-11-04T05:58:14Z,normal,05:58:14Z,overnight,4-Nov,10673561,0.523,0.463,0.06,5582272.403,4941858.743,43079.51,48728.501,7.16E-06,-0.384534278,0.384534278,low,normal,0.000433746,-1.292919236,1.292919236,normal
3901,57,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T05:58:19Z,normal,05:58:19Z,overnight,4-Nov,3255870,0.534,0.448,0.086,1738634.58,1458629.76,838.38,703.36,4.46E-07,0.131988196,0.131988196,low,normal,8.19E-06,-0.54618976,0.54618976,normal
1649,67,edison,409055,652346,690433,875000,idaho,2020-11-04T05:58:24Z,normal,05:58:24Z,overnight,4-Nov,521519,0.57,0.4,0.17,297265.83,208607.6,1476.87,151.76,1.35E-07,0.073085544,0.073085544,high,normal,1.03E-06,-0.174818221,0.174818221,normal
7291,92,edison,4685047,7993851,8969226,11660000,texas,2020-11-04T05:58:31Z,normal,05:58:31Z,overnight,4-Nov,10673658,0.523,0.463,0.06,5582323.134,4941903.654,50.731,44.911,5.91E-07,0.151100293,0.151100293,low,normal,0.000433763,-1.292930844,1.292930844,normal
3093,52,edison,335593,713180,747927,860000,maine,2020-11-04T05:58:33Z,normal,05:58:33Z,overnight,4-Nov,443782,0.457,0.511,0.054,202808.374,226772.602,330.868,-73.094,4.37E-07,0.130216623,0.130216623,low,normal,5.92E-09,0.012823919,0.012823919,normal
4230,79,edison,1323232,2936561,2945233,3415000,minnesota,2020-11-04T05:58:42Z,normal,05:58:42Z,overnight,4-Nov,2711402,0.437,0.543,0.106,1184882.674,1472291.286,19.665,24.435,5.99E-07,0.152073848,0.152073848,low,normal,3.87E-06,0.402360087,0.402360087,normal
7646,80,edison,1769443,3854489,3982752,4430000,virginia,2020-11-04T05:58:44Z,normal,05:58:44Z,overnight,4-Nov,3488507,0.49,0.493,0.003,1709368.43,1719833.951,8526.924,32764.441,2.25E-05,0.970669715,0.970669715,low,normal,1.37E-07,-0.071040109,0.071040109,normal
4342,95,edison,1323232,2936561,2945233,3415000,minnesota,2020-11-05T05:58:45Z,normal,05:58:45Z,overnight,5-Nov,3257487,0.454,0.525,0.071,1478899.098,1710180.675,4.994,5.775,6.07E-08,0.01389989,0.01389989,low,normal,9.37E-08,-0.017275496,0.017275496,normal
2290,92,edison,800983,1582180,1566031,1825000,iowa,2020-11-04T05:58:51Z,normal,05:58:51Z,overnight,4-Nov,1669884,0.525,0.455,0.07,876689.1,759797.22,4794.825,2494.764,1.48E-08,-0.024649241,0.024649241,low,normal,1.51E-06,-0.244663955,0.244663955,normal
433,63,edison,4483810,13038547,14237884,16230000,california,2020-11-04T05:58:57Z,normal,05:58:57Z,overnight,4-Nov,10155734,0.301,0.68,0.379,3056875.934,6905899.12,886.746,2003.28,8.39E-07,0.181189059,0.181189059,high,normal,0.002492577,6.137576492,6.137576492,outlier
739,76,edison,673215,1558993,1644920,1850000,connecticut,2020-11-04T05:58:57Z,normal,05:58:57Z,overnight,4-Nov,1410551,0.411,0.573,0.162,579736.461,808245.723,11771.427,22996.245,3.70E-06,0.392776524,0.392776524,high,normal,3.13E-06,0.331100823,0.331100823,normal
7292,92,edison,4685047,7993851,8969226,11660000,texas,2020-11-04T05:59:00Z,normal,05:59:00Z,overnight,4-Nov,10727502,0.522,0.463,0.059,5599756.044,4966833.426,17432.91,24929.772,5.19E-07,0.143444547,0.143444547,low,normal,0.000429157,-1.281413286,1.281413286,normal
7293,92,edison,4685047,7993851,8969226,11660000,texas,2020-11-04T05:59:08Z,normal,05:59:08Z,overnight,4-Nov,10732653,0.522,0.463,0.059,5602444.866,4969218.339,2688.822,2384.913,2.13E-07,0.092473067,0.092473067,low,normal,0.000430042,-1.282021068,1.282021068,normal
3902,57,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T05:59:10Z,normal,05:59:10Z,overnight,4-Nov,3256723,0.534,0.448,0.086,1739090.082,1459011.904,455.502,382.144,5.13E-07,0.141232933,0.141232933,low,normal,8.19E-06,-0.546328162,0.546328162,normal
4778,56,edison,279240,484048,501822,605000,montana,2020-11-04T05:59:16Z,normal,05:59:16Z,overnight,4-Nov,331553,0.52,0.451,0.069,172407.56,149530.403,789.88,355.035,3.74E-07,0.120855045,0.120855045,low,normal,1.43E-07,-0.062359446,0.062359446,normal
4231,82,edison,1323232,2936561,2945233,3415000,minnesota,2020-11-04T05:59:17Z,normal,05:59:17Z,overnight,4-Nov,2787937,0.439,0.54,0.101,1223904.343,1505485.98,39021.669,33194.694,2.55E-05,-0.77170077,0.77170077,low,normal,3.66E-06,0.391250891,0.391250891,normal
740,78,edison,673215,1558993,1644920,1850000,connecticut,2020-11-04T05:59:43Z,normal,05:59:43Z,overnight,4-Nov,1434987,0.411,0.573,0.162,589779.657,822247.551,10043.196,14001.828,4.21E-07,0.132755895,0.132755895,high,normal,3.23E-06,0.33714759,0.33714759,normal
3903,58,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T05:59:48Z,normal,05:59:48Z,overnight,4-Nov,3280499,0.534,0.448,0.086,1751786.466,1469663.552,12696.384,10651.648,5.74E-07,-0.154325194,0.154325194,low,normal,8.36E-06,-0.55018589,0.55018589,normal
2291,92,edison,800983,1582180,1566031,1825000,iowa,2020-11-04T05:59:49Z,normal,05:59:49Z,overnight,4-Nov,1673021,0.526,0.455,0.071,880009.046,761224.555,3319.946,1427.335,7.81E-09,0.017758126,0.017758126,low,normal,1.54E-06,-0.247888279,0.247888279,normal
5345,90,edison,319667,783757,798319,920000,new-mexico,2020-11-04T05:59:49Z,normal,05:59:49Z,overnight,4-Nov,830315,0.445,0.533,0.088,369490.175,442557.895,4329.405,4364.971,1.45E-07,0.07700589,0.07700589,low,normal,2.39E-07,0.086103306,0.086103306,normal
6004,96,edison,949136,1334872,1452992,1630000,oklahoma,2020-11-04T05:59:53Z,normal,05:59:53Z,overnight,4-Nov,1557811,0.654,0.323,0.331,1018808.394,503172.953,30.738,15.181,5.91E-07,0.151064811,0.151064811,high,normal,1.97E-05,-0.901103702,0.901103702,normal
7420,75,edison,515231,1017440,1143601,1350000,utah,2020-11-04T05:59:54Z,normal,05:59:54Z,overnight,4-Nov,1010237,0.578,0.386,0.192,583916.986,389951.482,4802.602,2205.346,3.28E-08,-0.03667349,0.03667349,high,normal,3.66E-06,-0.358407415,0.358407415,normal
1650,73,edison,409055,652346,690433,875000,idaho,2020-11-04T05:59:56Z,normal,05:59:56Z,overnight,4-Nov,568784,0.584,0.386,0.198,332169.856,219550.624,34904.026,10943.024,7.68E-05,-1.424103342,1.424103342,high,normal,1.53E-06,-0.215347349,0.215347349,normal
6605,63,edison,180543,446049,464144,520000,rhode-island,2020-11-04T06:00:04Z,normal,06:00:04Z,open,4-Nov,327644,0.486,0.498,0.012,159234.984,163166.712,28734.512,30794.307,2.39E-06,-0.274103946,0.274103946,low,normal,1.21E-08,-0.018074606,0.018074606,normal
5872,90,edison,2841005,5590898,5536528,6315000,ohio,2020-11-04T06:00:05Z,normal,06:00:05Z,open,4-Nov,5685542,0.533,0.452,0.081,3030393.886,2569864.984,8757.19,13095.472,6.96E-07,0.170707528,0.170707528,low,normal,5.19E-05,-0.893865698,0.893865698,normal
2480,87,edison,671018,1159971,1194755,1330000,kansas,2020-11-04T06:00:08Z,normal,06:00:08Z,open,4-Nov,1150514,0.564,0.41,0.154,648889.896,471710.74,1968.553,-553.331,6.86E-09,0.016514702,0.016514702,high,normal,3.07E-06,-0.333683716,0.333683716,normal
7294,92,edison,4685047,7993851,8969226,11660000,texas,2020-11-04T06:00:14Z,normal,06:00:14Z,open,4-Nov,10736708,0.522,0.463,0.059,5604561.576,4971095.804,2116.71,1877.465,2.78E-07,0.105188023,0.105188023,low,normal,0.00043074,-1.282499532,1.282499532,normal
3904,58,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T06:00:14Z,normal,06:00:14Z,open,4-Nov,3285603,0.534,0.448,0.086,1754512.002,1471950.144,2725.536,2286.592,1.86E-07,0.086422236,0.086422236,low,normal,8.40E-06,-0.551014031,0.551014031,normal
1395,84,edison,2089104,3900050,4141445,5025000,georgia,2020-11-04T06:00:21Z,normal,06:00:21Z,open,4-Nov,4331405,0.523,0.465,0.058,2265324.815,2014103.325,23.535,20.925,5.96E-07,0.151710162,0.151710162,low,normal,1.03E-05,-0.520860005,0.520860005,normal
3094,52,edison,335593,713180,747927,860000,maine,2020-11-04T06:00:22Z,normal,06:00:22Z,open,4-Nov,444903,0.457,0.511,0.054,203320.671,227345.433,512.297,572.831,5.45E-07,0.145582574,0.145582574,low,normal,5.99E-09,0.012901663,0.012901663,normal
603,87,edison,1202484,2569520,2780247,3325000,colorado,2020-11-04T06:00:42Z,normal,06:00:42Z,open,4-Nov,2844486,0.415,0.562,0.147,1180461.69,1598601.132,264.77,358.556,5.91E-07,0.151294765,0.151294765,low,normal,9.06E-06,0.615847296,0.615847296,normal
8204,68,edison,174419,249061,255849,280000,wyoming,2020-11-04T06:00:44Z,normal,06:00:44Z,open,4-Nov,197162,0.733,0.232,0.501,144519.746,45741.584,3598.356,376.479,4.02E-08,-0.040335977,0.040335977,high,normal,1.28E-06,-0.185063076,0.185063076,normal
4232,82,edison,1323232,2936561,2945233,3415000,minnesota,2020-11-04T06:00:59Z,normal,06:00:59Z,open,4-Nov,2787956,0.439,0.54,0.101,1223912.684,1505496.24,8.341,10.26,6.00E-07,0.152160301,0.152160301,low,normal,3.66E-06,0.39125368,0.39125368,normal
1396,85,edison,2089104,3900050,4141445,5025000,georgia,2020-11-04T06:01:09Z,normal,06:01:09Z,open,4-Nov,4358997,0.521,0.467,0.054,2271037.437,2035651.599,5712.622,21548.274,1.13E-05,0.684455056,0.684455056,low,normal,9.31E-06,-0.495255541,0.495255541,normal
7295,92,edison,4685047,7993851,8969226,11660000,texas,2020-11-04T06:01:32Z,normal,06:01:32Z,open,4-Nov,10739392,0.522,0.463,0.059,5605962.624,4972338.496,1401.048,1242.692,3.72E-07,0.121093346,0.121093346,low,normal,0.000431202,-1.282816227,1.282816227,normal
1651,75,edison,409055,652346,690433,875000,idaho,2020-11-04T06:01:35Z,normal,06:01:35Z,open,4-Nov,584848,0.586,0.384,0.202,342720.928,224581.632,10551.072,5031.008,1.56E-06,-0.255343357,0.255343357,high,normal,1.66E-06,-0.224787297,0.224787297,normal
7296,92,edison,4685047,7993851,8969226,11660000,texas,2020-11-04T06:01:40Z,normal,06:01:40Z,open,4-Nov,10764947,0.523,0.462,0.061,5630067.281,4973405.514,24104.657,1067.018,4.07E-05,-1.195939255,1.195939255,low,normal,0.000462121,-1.321432672,1.321432672,normal
6889,82,edison,227721,363815,370093,430000,south-dakota,2020-11-04T06:01:47Z,normal,06:01:47Z,open,4-Nov,339592,0.645,0.329,0.316,219036.84,111725.768,2505.825,1278.165,8.63E-08,0.05876657,0.05876657,high,normal,1.45E-06,-0.202043896,0.202043896,normal
5116,58,edison,345790,710972,744296,805000,new-hampshire,2020-11-04T06:01:53Z,normal,06:01:53Z,open,4-Nov,503206,0.453,0.532,0.079,227952.318,267705.592,435.333,511.252,5.60E-07,0.147560491,0.147560491,low,normal,4.99E-08,0.037554749,0.037554749,normal
3905,58,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T06:01:56Z,normal,06:01:56Z,open,4-Nov,3303286,0.534,0.448,0.086,1763954.724,1479872.128,9442.722,7921.984,1.37E-07,-0.075765125,0.075765125,low,normal,8.53E-06,-0.553883161,0.553883161,normal
202,78,edison,1252401,2306559,2604657,3400000,arizona,2020-11-04T06:01:59Z,normal,06:01:59Z,open,4-Nov,2502286,0.458,0.528,0.07,1146046.988,1321207.008,13391.324,2259.294,6.80E-06,-0.530082143,0.530082143,low,normal,1.17E-06,0.220804774,0.220804774,normal
7297,92,edison,4685047,7993851,8969226,11660000,texas,2020-11-04T06:02:09Z,normal,06:02:09Z,open,4-Nov,10784858,0.523,0.462,0.061,5640480.734,4982604.396,10413.453,9198.882,1.56E-07,-0.08070539,0.08070539,low,normal,0.0004658,-1.323848081,1.323848081,normal
6035,88,edison,782403,1789270,2001336,2400000,oregon,2020-11-04T06:02:17Z,normal,06:02:17Z,open,4-Nov,2013330,0.39,0.583,0.193,785198.7,1173771.39,4250.22,6353.534,6.36E-07,0.161109137,0.161109137,high,normal,8.85E-06,0.583832488,0.583832488,normal
5117,58,edison,345790,710972,744296,805000,new-hampshire,2020-11-04T06:02:31Z,normal,06:02:31Z,open,4-Nov,503729,0.453,0.532,0.079,228189.237,267983.828,236.919,278.236,5.79E-07,0.149689292,0.149689292,low,normal,5.01E-08,0.037612441,0.037612441,normal
4233,82,edison,1323232,2936561,2945233,3415000,minnesota,2020-11-04T06:02:35Z,normal,06:02:35Z,open,4-Nov,2793095,0.44,0.54,0.1,1228961.8,1508271.3,5049.116,2775.06,1.92E-08,-0.028111075,0.028111075,low,normal,3.58E-06,0.387335997,0.387335997,normal
3906,58,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T06:02:49Z,normal,06:02:49Z,open,4-Nov,3307476,0.534,0.448,0.086,1766192.184,1481749.248,2237.46,1877.12,2.42E-07,0.098206959,0.098206959,low,normal,8.56E-06,-0.554563004,0.554563004,normal
3095,52,edison,335593,713180,747927,860000,maine,2020-11-04T06:02:50Z,normal,06:02:50Z,open,4-Nov,445917,0.457,0.511,0.054,203784.069,227863.587,463.398,518.154,5.50E-07,0.14621719,0.14621719,low,normal,6.06E-09,0.012971987,0.012971987,normal
3096,52,edison,335593,713180,747927,860000,maine,2020-11-04T06:02:57Z,normal,06:02:57Z,open,4-Nov,446184,0.458,0.511,0.053,204352.272,228000.024,568.203,136.437,4.01E-07,0.124902777,0.124902777,low,normal,5.39E-09,0.012244151,0.012244151,normal
2108,81,edison,1557286,2624534,2757828,3070000,indiana,2020-11-04T06:03:01Z,normal,06:03:01Z,open,4-Nov,2492218,0.592,0.385,0.207,1475393.056,959503.93,15074.017,5725.336,5.85E-06,-0.488546261,0.488546261,high,normal,2.10E-05,-0.920259995,0.920259995,normal
4234,82,edison,1323232,2936561,2945233,3415000,minnesota,2020-11-04T06:03:07Z,normal,06:03:07Z,open,4-Nov,2793104,0.44,0.54,0.1,1228965.76,1508276.16,3.96,4.86,6.00E-07,0.152197106,0.152197106,low,normal,3.58E-06,0.387337303,0.387337303,normal
