,eevp,eevp_source,expected_votes,state,timestamp,trump2016,vote_share_dem,vote_share_rep,vote_share_trd,votes,votes2012,votes2016
3357,23,edison,5550000,michigan,2020-11-04T02:57:01Z,2279543,0.402,0.578,0,1288944,4730984,4824260
3358,23,edison,5550000,michigan,2020-11-04T02:57:18Z,2279543,0.402,0.578,0,1293253,4730984,4824260
3359,23,edison,5550000,michigan,2020-11-04T02:58:08Z,2279543,0.402,0.578,0,1295198,4730984,4824260
3360,23,edison,5550000,michigan,2020-11-04T03:00:24Z,2279543,0.402,0.578,0,1298117,4730984,4824260
3361,23,edison,5550000,michigan,2020-11-04T03:01:32Z,2279543,0.401,0.58,0,1315455,4730984,4824260
3362,23,edison,5550000,michigan,2020-11-04T03:03:52Z,2279543,0.401,0.579,0,1328021,4730984,4824260
3363,28,edison,5550000,michigan,2020-11-04T03:04:06Z,2279543,0.426,0.555,0,1565405,4730984,4824260
3364,28,edison,5550000,michigan,2020-11-04T03:05:34Z,2279543,0.427,0.554,0,1571959,4730984,4824260
3365,28,edison,5550000,michigan,2020-11-04T03:08:17Z,2279543,0.427,0.554,0,1572163,4730984,4824260
3366,28,edison,5550000,michigan,2020-11-04T03:09:26Z,2279543,0.426,0.555,0,1575867,4730984,4824260
3367,28,edison,5550000,michigan,2020-11-04T03:10:29Z,2279543,0.426,0.555,0,1577983,4730984,4824260
3368,28,edison,5550000,michigan,2020-11-04T03:11:08Z,2279543,0.426,0.555,0,1583336,4730984,4824260
3369,28,edison,5550000,michigan,2020-11-04T03:11:37Z,2279543,0.426,0.555,0,1585415,4730984,4824260
3370,29,edison,5550000,michigan,2020-11-04T03:13:52Z,2279543,0.433,0.548,0,1618052,4730984,4824260
3371,29,edison,5550000,michigan,2020-11-04T03:14:34Z,2279543,0.433,0.549,0,1627212,4730984,4824260
3372,29,edison,5550000,michigan,2020-11-04T03:16:05Z,2279543,0.432,0.549,0,1627520,4730984,4824260
3373,30,edison,5550000,michigan,2020-11-04T03:16:42Z,2279543,0.433,0.548,0,1710559,4730984,4824260
3374,30,edison,5550000,michigan,2020-11-04T03:18:00Z,2279543,0.433,0.548,0,1711403,4730984,4824260
3375,30,edison,5550000,michigan,2020-11-04T03:18:31Z,2279543,0.433,0.549,0,1722798,4730984,4824260
3376,30,edison,5550000,michigan,2020-11-04T03:20:47Z,2279543,0.432,0.549,0,1724175,4730984,4824260
3377,31,edison,5550000,michigan,2020-11-04T03:21:01Z,2279543,0.432,0.549,0,1742721,4730984,4824260
3378,31,edison,5550000,michigan,2020-11-04T03:21:31Z,2279543,0.432,0.549,0,1742749,4730984,4824260
3379,31,edison,5550000,michigan,2020-11-04T03:22:28Z,2279543,0.431,0.55,0,1783844,4730984,4824260
3380,32,edison,5550000,michigan,2020-11-04T03:22:50Z,2279543,0.431,0.551,0,1794800,4730984,4824260
3381,32,edison,5550000,michigan,2020-11-04T03:23:56Z,2279543,0.432,0.549,0,1805438,4730984,4824260
3382,32,edison,5550000,michigan,2020-11-04T03:24:24Z,2279543,0.432,0.549,0,1806013,4730984,4824260
3383,33,edison,5550000,michigan,2020-11-04T03:25:14Z,2279543,0.434,0.547,0,1843163,4730984,4824260
3384,33,edison,5550000,michigan,2020-11-04T03:25:49Z,2279543,0.434,0.548,0,1846044,4730984,4824260
3385,33,edison,5550000,michigan,2020-11-04T03:26:28Z,2279543,0.434,0.547,0,1852925,4730984,4824260
3386,33,edison,5550000,michigan,2020-11-04T03:26:43Z,2279543,0.434,0.547,0,1855440,4730984,4824260
3387,33,edison,5550000,michigan,2020-11-04T03:28:00Z,2279543,0.434,0.548,0,1862030,4730984,4824260
3388,33,edison,5550000,michigan,2020-11-04T03:29:51Z,2279543,0.435,0.546,0,1876528,4730984,4824260
3389,33,edison,5550000,michigan,2020-11-04T03:30:46Z,2279543,0.435,0.546,0,1877030,4730984,4824260
3390,33,edison,5550000,michigan,2020-11-04T03:31:40Z,2279543,0.434,0.547,0,1888003,4730984,4824260
3391,34,edison,5550000,michigan,2020-11-04T03:32:10Z,2279543,0.437,0.545,0,1945190,4730984,4824260
3392,34,edison,5550000,michigan,2020-11-04T03:33:30Z,2279543,0.437,0.545,0,1950083,4730984,4824260
3393,35,edison,5550000,michigan,2020-11-04T03:35:53Z,2279543,0.436,0.546,0,1966128,4730984,4824260
3394,35,edison,5550000,michigan,2020-11-04T03:36:44Z,2279543,0.436,0.546,0,1968971,4730984,4824260
3395,36,edison,5550000,michigan,2020-11-04T03:36:58Z,2279543,0.433,0.549,0,2017782,4730984,4824260
3396,36,edison,5550000,michigan,2020-11-04T03:37:16Z,2279543,0.433,0.549,0,2018739,4730984,4824260
3397,36,edison,5550000,michigan,2020-11-04T03:37:34Z,2279543,0.433,0.549,0,2023708,4730984,4824260
3398,37,edison,5550000,michigan,2020-11-04T03:38:30Z,2279543,0.435,0.547,0,2074784,4730984,4824260
3399,37,edison,5550000,michigan,2020-11-04T03:39:44Z,2279543,0.435,0.547,0,2075111,4730984,4824260
3400,37,edison,5550000,michigan,2020-11-04T03:40:09Z,2279543,0.435,0.547,0,2075572,4730984,4824260
3401,37,edison,5550000,michigan,2020-11-04T03:40:33Z,2279543,0.434,0.548,0,2080095,4730984,4824260
3402,37,edison,5550000,michigan,2020-11-04T03:41:53Z,2279543,0.434,0.548,0,2092325,4730984,4824260
3403,37,edison,5550000,michigan,2020-11-04T03:43:01Z,2279543,0.434,0.548,0,2093322,4730984,4824260
3404,37,edison,5550000,michigan,2020-11-04T03:44:17Z,2279543,0.433,0.549,0,2095746,4730984,4824260
3405,37,edison,5550000,michigan,2020-11-04T03:45:26Z,2279543,0.434,0.548,0,2116843,4730984,4824260
3406,38,edison,5550000,michigan,2020-11-04T03:45:58Z,2279543,0.435,0.547,0,2127584,4730984,4824260
3407,38,edison,5550000,michigan,2020-11-04T03:46:27Z,2279543,0.435,0.547,0,2130516,4730984,4824260
3408,38,edison,5550000,michigan,2020-11-04T03:47:01Z,2279543,0.435,0.547,0,2131214,4730984,4824260
3409,38,edison,5550000,michigan,2020-11-04T03:47:55Z,2279543,0.435,0.547,0,2133558,4730984,4824260
3410,38,edison,5550000,michigan,2020-11-04T03:49:25Z,2279543,0.434,0.547,0,2134055,4730984,4824260
3411,38,edison,5550000,michigan,2020-11-04T03:50:55Z,2279543,0.434,0.548,0,2139776,4730984,4824260
3412,38,edison,5550000,michigan,2020-11-04T03:51:08Z,2279543,0.434,0.548,0,2141938,4730984,4824260
3413,38,edison,5550000,michigan,2020-11-04T03:51:48Z,2279543,0.434,0.548,0,2143706,4730984,4824260
3414,38,edison,5550000,michigan,2020-11-04T03:52:20Z,2279543,0.434,0.547,0,2151723,4730984,4824260
3415,38,edison,5550000,michigan,2020-11-04T03:52:46Z,2279543,0.434,0.548,0,2157040,4730984,4824260
3416,39,edison,5550000,michigan,2020-11-04T03:54:09Z,2279543,0.437,0.545,0,2193165,4730984,4824260
3417,39,edison,5550000,michigan,2020-11-04T03:54:55Z,2279543,0.437,0.545,0,2201439,4730984,4824260
3418,39,edison,5550000,michigan,2020-11-04T03:55:07Z,2279543,0.437,0.545,0,2202686,4730984,4824260
3419,39,edison,5550000,michigan,2020-11-04T03:56:29Z,2279543,0.437,0.545,0,2203178,4730984,4824260
3420,39,edison,5550000,michigan,2020-11-04T03:58:07Z,2279543,0.437,0.545,0,2203693,4730984,4824260
3421,39,edison,5550000,michigan,2020-11-04T03:59:54Z,2279543,0.437,0.545,0,2209087,4730984,4824260
3422,39,edison,5550000,michigan,2020-11-04T04:01:28Z,2279543,0.437,0.545,0,2209804,4730984,4824260
3423,39,edison,5550000,michigan,2020-11-04T04:02:08Z,2279543,0.436,0.546,0,2220106,4730984,4824260
3424,39,edison,5550000,michigan,2020-11-04T04:02:12Z,2279543,0.437,0.545,0,2227998,4730984,4824260
3425,40,edison,5550000,michigan,2020-11-04T04:02:34Z,2279543,0.436,0.546,0,2270496,4730984,4824260
3426,40,edison,5550000,michigan,2020-11-04T04:02:51Z,2279543,0.436,0.546,0,2275398,4730984,4824260
3427,40,edison,5550000,michigan,2020-11-04T04:03:18Z,2279543,0.436,0.546,0,2281314,4730984,4824260
3428,40,edison,5550000,michigan,2020-11-04T04:03:25Z,2279543,0.436,0.546,0,2282541,4730984,4824260
3429,40,edison,5550000,michigan,2020-11-04T04:03:46Z,2279543,0.435,0.546,0,2291603,4730984,4824260
3430,40,edison,5550000,michigan,2020-11-04T04:05:32Z,2279543,0.435,0.546,0,2292906,4730984,4824260
3431,40,edison,5550000,michigan,2020-11-04T04:05:58Z,2279543,0.435,0.546,0,2293947,4730984,4824260
3432,41,edison,5550000,michigan,2020-11-04T04:06:27Z,2279543,0.435,0.546,0,2295343,4730984,4824260
3433,41,edison,5550000,michigan,2020-11-04T04:06:51Z,2279543,0.436,0.546,0,2327829,4730984,4824260
3434,41,edison,5550000,michigan,2020-11-04T04:07:07Z,2279543,0.435,0.546,0,2330031,4730984,4824260
3435,41,edison,5550000,michigan,2020-11-04T04:07:41Z,2279543,0.435,0.546,0,2330231,4730984,4824260
3436,41,edison,5550000,michigan,2020-11-04T04:08:19Z,2279543,0.435,0.546,0,2331090,4730984,4824260
3437,41,edison,5550000,michigan,2020-11-04T04:10:35Z,2279543,0.435,0.547,0,2335564,4730984,4824260
3438,41,edison,5550000,michigan,2020-11-04T04:11:26Z,2279543,0.435,0.547,0,2347156,4730984,4824260
3439,42,edison,5550000,michigan,2020-11-04T04:11:37Z,2279543,0.434,0.548,0,2357750,4730984,4824260
3440,42,edison,5550000,michigan,2020-11-04T04:12:11Z,2279543,0.434,0.548,0,2358720,4730984,4824260
3441,42,edison,5550000,michigan,2020-11-04T04:12:52Z,2279543,0.434,0.548,0,2404995,4730984,4824260
3442,43,edison,5550000,michigan,2020-11-04T04:13:37Z,2279543,0.435,0.547,0,2416902,4730984,4824260
3443,43,edison,5550000,michigan,2020-11-04T04:14:53Z,2279543,0.435,0.547,0,2418735,4730984,4824260
3444,43,edison,5550000,michigan,2020-11-04T04:15:57Z,2279543,0.435,0.547,0,2420849,4730984,4824260
3445,43,edison,5550000,michigan,2020-11-04T04:16:46Z,2279543,0.435,0.547,0,2421440,4730984,4824260
3446,43,edison,5550000,michigan,2020-11-04T04:17:39Z,2279543,0.435,0.547,0,2445835,4730984,4824260
3447,43,edison,5550000,michigan,2020-11-04T04:17:56Z,2279543,0.436,0.546,0,2457951,4730984,4824260
3448,43,edison,5550000,michigan,2020-11-04T04:19:19Z,2279543,0.436,0.546,0,2462074,4730984,4824260
3449,44,edison,5550000,michigan,2020-11-04T04:19:43Z,2279543,0.436,0.546,0,2469219,4730984,4824260
3450,44,edison,5550000,michigan,2020-11-04T04:20:51Z,2279543,0.436,0.545,0,2481214,4730984,4824260
3451,44,edison,5550000,michigan,2020-11-04T04:21:17Z,2279543,0.436,0.546,0,2483160,4730984,4824260
3452,44,edison,5550000,michigan,2020-11-04T04:22:20Z,2279543,0.437,0.545,0,2494704,4730984,4824260
3453,44,edison,5550000,michigan,2020-11-04T04:23:51Z,2279543,0.437,0.545,0,2496176,4730984,4824260
3454,44,edison,5550000,michigan,2020-11-04T04:23:54Z,2279543,0.436,0.545,0,2498845,4730984,4824260
3455,44,edison,5550000,michigan,2020-11-04T04:26:17Z,2279543,0.436,0.546,0,2500232,4730984,4824260
3456,44,edison,5550000,michigan,2020-11-04T04:27:34Z,2279543,0.436,0.546,0,2510225,4730984,4824260
3457,44,edison,5550000,michigan,2020-11-04T04:29:01Z,2279543,0.436,0.546,0,2513194,4730984,4824260
3458,44,edison,5550000,michigan,2020-11-04T04:30:17Z,2279543,0.436,0.546,0,2514725,4730984,4824260
3459,44,edison,5550000,michigan,2020-11-04T04:30:38Z,2279543,0.436,0.546,0,2516230,4730984,4824260
3460,45,edison,5550000,michigan,2020-11-04T04:31:38Z,2279543,0.436,0.546,0,2521454,4730984,4824260
3461,45,edison,5550000,michigan,2020-11-04T04:32:37Z,2279543,0.436,0.546,0,2522328,4730984,4824260
3462,45,edison,5550000,michigan,2020-11-04T04:33:14Z,2279543,0.436,0.546,0,2530558,4730984,4824260
3463,45,edison,5550000,michigan,2020-11-04T04:34:45Z,2279543,0.436,0.546,0,2532326,4730984,4824260
3464,45,edison,5550000,michigan,2020-11-04T04:35:12Z,2279543,0.436,0.546,0,2538168,4730984,4824260
3465,45,edison,5550000,michigan,2020-11-04T04:35:25Z,2279543,0.435,0.547,0,2544563,4730984,4824260
3466,45,edison,5550000,michigan,2020-11-04T04:36:02Z,2279543,0.435,0.547,0,2544819,4730984,4824260
3467,45,edison,5550000,michigan,2020-11-04T04:36:25Z,2279543,0.436,0.546,0,2553616,4730984,4824260
3468,45,edison,5550000,michigan,2020-11-04T04:36:59Z,2279543,0.437,0.545,0,2566159,4730984,4824260
3469,45,edison,5550000,michigan,2020-11-04T04:37:18Z,2279543,0.437,0.545,0,2569715,4730984,4824260
3470,46,edison,5550000,michigan,2020-11-04T04:38:06Z,2279543,0.437,0.545,0,2580027,4730984,4824260
3471,46,edison,5550000,michigan,2020-11-04T04:38:42Z,2279543,0.437,0.545,0,2585560,4730984,4824260
3472,46,edison,5550000,michigan,2020-11-04T04:38:57Z,2279543,0.437,0.545,0,2591695,4730984,4824260
3473,46,edison,5550000,michigan,2020-11-04T04:39:44Z,2279543,0.437,0.545,0,2594458,4730984,4824260
3474,46,edison,5550000,michigan,2020-11-04T04:40:18Z,2279543,0.437,0.545,0,2595825,4730984,4824260
3475,46,edison,5550000,michigan,2020-11-04T04:40:37Z,2279543,0.437,0.545,0,2597610,4730984,4824260
3476,46,edison,5550000,michigan,2020-11-04T04:42:17Z,2279543,0.437,0.545,0,2597614,4730984,4824260
3477,46,edison,5550000,michigan,2020-11-04T04:42:41Z,2279543,0.437,0.545,0,2602716,4730984,4824260
3478,46,edison,5550000,michigan,2020-11-04T04:43:00Z,2279543,0.436,0.546,0,2608227,4730984,4824260
3479,46,edison,5550000,michigan,2020-11-04T04:43:14Z,2279543,0.436,0.546,0,2609737,4730984,4824260
3480,46,edison,5550000,michigan,2020-11-04T04:43:58Z,2279543,0.437,0.545,0,2617275,4730984,4824260
3481,46,edison,5550000,michigan,2020-11-04T04:44:05Z,2279543,0.436,0.545,0,2617967,4730984,4824260
3482,46,edison,5550000,michigan,2020-11-04T04:44:27Z,2279543,0.436,0.545,0,2618885,4730984,4824260
3483,47,edison,5550000,michigan,2020-11-04T04:45:32Z,2279543,0.436,0.545,0,2636460,4730984,4824260
3484,47,edison,5550000,michigan,2020-11-04T04:46:11Z,2279543,0.436,0.546,0,2646716,4730984,4824260
3485,47,edison,5550000,michigan,2020-11-04T04:48:23Z,2279543,0.436,0.546,0,2650135,4730984,4824260
3486,47,edison,5550000,michigan,2020-11-04T04:49:03Z,2279543,0.436,0.546,0,2651380,4730984,4824260
3487,47,edison,5550000,michigan,2020-11-04T04:49:42Z,2279543,0.436,0.546,0,2656792,4730984,4824260
3488,47,edison,5550000,michigan,2020-11-04T04:50:34Z,2279543,0.436,0.546,0,2658605,4730984,4824260
3489,47,edison,5550000,michigan,2020-11-04T04:50:55Z,2279543,0.436,0.546,0,2659532,4730984,4824260
3490,47,edison,5550000,michigan,2020-11-04T04:52:00Z,2279543,0.438,0.544,0,2679228,4730984,4824260
3491,47,edison,5550000,michigan,2020-11-04T04:52:34Z,2279543,0.439,0.543,0,2689357,4730984,4824260
3492,48,edison,5550000,michigan,2020-11-04T04:52:44Z,2279543,0.439,0.543,0,2693947,4730984,4824260
3493,48,edison,5550000,michigan,2020-11-04T04:53:33Z,2279543,0.439,0.543,0,2696164,4730984,4824260
3494,48,edison,5550000,michigan,2020-11-04T04:53:34Z,2279543,0.438,0.543,0,2701165,4730984,4824260
3495,48,edison,5550000,michigan,2020-11-04T04:54:24Z,2279543,0.438,0.543,0,2702364,4730984,4824260
3496,48,edison,5550000,michigan,2020-11-04T04:55:34Z,2279543,0.438,0.544,0,2712642,4730984,4824260
3497,48,edison,5550000,michigan,2020-11-04T04:55:49Z,2279543,0.438,0.544,0,2714241,4730984,4824260
3498,48,edison,5550000,michigan,2020-11-04T04:56:48Z,2279543,0.438,0.544,0,2727984,4730984,4824260
3499,48,edison,5550000,michigan,2020-11-04T04:57:08Z,2279543,0.438,0.544,0,2731448,4730984,4824260
3500,48,edison,5550000,michigan,2020-11-04T04:58:37Z,2279543,0.438,0.544,0,2731461,4730984,4824260
3501,49,edison,5550000,michigan,2020-11-04T04:58:51Z,2279543,0.439,0.543,0,2750569,4730984,4824260
3502,49,edison,5550000,michigan,2020-11-04T04:59:02Z,2279543,0.438,0.544,0,2760695,4730984,4824260
3503,49,edison,5550000,michigan,2020-11-04T04:59:50Z,2279543,0.438,0.544,0,2762851,4730984,4824260
3504,49,edison,5550000,michigan,2020-11-04T05:01:25Z,2279543,0.438,0.544,0,2764644,4730984,4824260
3505,49,edison,5550000,michigan,2020-11-04T05:02:11Z,2279543,0.438,0.544,0,2766881,4730984,4824260
3506,49,edison,5550000,michigan,2020-11-04T05:02:20Z,2279543,0.438,0.544,0,2784661,4730984,4824260
3507,50,edison,5550000,michigan,2020-11-04T05:02:25Z,2279543,0.44,0.541,0,2828666,4730984,4824260
3508,50,edison,5550000,michigan,2020-11-04T05:03:06Z,2279543,0.44,0.541,0,2830283,4730984,4824260
3509,50,edison,5550000,michigan,2020-11-04T05:04:15Z,2279543,0.441,0.541,0,2833321,4730984,4824260
3510,50,edison,5550000,michigan,2020-11-04T05:05:14Z,2279543,0.441,0.541,0,2837423,4730984,4824260
3511,51,edison,5550000,michigan,2020-11-04T05:06:58Z,2279543,0.439,0.543,0,2872225,4730984,4824260
3512,51,edison,5550000,michigan,2020-11-04T05:07:29Z,2279543,0.439,0.543,0,2879707,4730984,4824260
3513,51,edison,5550000,michigan,2020-11-04T05:09:10Z,2279543,0.439,0.543,0,2884430,4730984,4824260
3514,51,edison,5550000,michigan,2020-11-04T05:10:46Z,2279543,0.442,0.541,0,2908393,4730984,4824260
3515,51,edison,5550000,michigan,2020-11-04T05:11:44Z,2279543,0.441,0.541,0,2914678,4730984,4824260
3516,51,edison,5550000,michigan,2020-11-04T05:12:00Z,2279543,0.441,0.541,0,2916083,4730984,4824260
3517,52,edison,5550000,michigan,2020-11-04T05:12:26Z,2279543,0.441,0.541,0,2918790,4730984,4824260
3518,52,edison,5550000,michigan,2020-11-04T05:15:48Z,2279543,0.441,0.541,0,2922874,4730984,4824260
3519,52,edison,5550000,michigan,2020-11-04T05:16:22Z,2279543,0.442,0.54,0,2952974,4730984,4824260
3520,52,edison,5550000,michigan,2020-11-04T05:17:04Z,2279543,0.442,0.54,0,2959093,4730984,4824260
3521,52,edison,5550000,michigan,2020-11-04T05:18:06Z,2279543,0.442,0.54,0,2961905,4730984,4824260
3522,52,edison,5550000,michigan,2020-11-04T05:18:31Z,2279543,0.442,0.54,0,2964847,4730984,4824260
3523,52,edison,5550000,michigan,2020-11-04T05:18:58Z,2279543,0.442,0.54,0,2973481,4730984,4824260
3524,52,edison,5550000,michigan,2020-11-04T05:21:00Z,2279543,0.442,0.54,0,2973861,4730984,4824260
3525,52,edison,5550000,michigan,2020-11-04T05:21:48Z,2279543,0.442,0.54,0,2973869,4730984,4824260
3526,53,edison,5550000,michigan,2020-11-04T05:22:28Z,2279543,0.442,0.54,0,2977716,4730984,4824260
3527,53,edison,5550000,michigan,2020-11-04T05:24:26Z,2279543,0.442,0.54,0,2982315,4730984,4824260
3528,53,edison,5550000,michigan,2020-11-04T05:24:30Z,2279543,0.442,0.54,0,2990610,4730984,4824260
3529,53,edison,5550000,michigan,2020-11-04T05:24:37Z,2279543,0.442,0.54,0,2992778,4730984,4824260
3530,53,edison,5550000,michigan,2020-11-04T05:25:05Z,2279543,0.442,0.54,0,2993598,4730984,4824260
3531,53,edison,5550000,michigan,2020-11-04T05:27:02Z,2279543,0.442,0.54,0,3004705,4730984,4824260
3532,53,edison,5550000,michigan,2020-11-04T05:28:08Z,2279543,0.442,0.54,0,3005993,4730984,4824260
3533,53,edison,5550000,michigan,2020-11-04T05:28:46Z,2279543,0.442,0.54,0,3011175,4730984,4824260
3534,53,edison,5550000,michigan,2020-11-04T05:29:02Z,2279543,0.442,0.54,0,3015652,4730984,4824260
3535,53,edison,5550000,michigan,2020-11-04T05:29:32Z,2279543,0.442,0.54,0,3015698,4730984,4824260
3536,54,edison,5550000,michigan,2020-11-04T05:31:08Z,2279543,0.442,0.54,0,3031975,4730984,4824260
3537,54,edison,5550000,michigan,2020-11-04T05:31:38Z,2279543,0.442,0.54,0,3035857,4730984,4824260
3538,54,edison,5550000,michigan,2020-11-04T05:31:53Z,2279543,0.443,0.539,0,3052178,4730984,4824260
3539,54,edison,5550000,michigan,2020-11-04T05:34:14Z,2279543,0.442,0.54,0,3060282,4730984,4824260
3540,54,edison,5550000,michigan,2020-11-04T05:34:25Z,2279543,0.442,0.54,0,3069468,4730984,4824260
3541,54,edison,5550000,michigan,2020-11-04T05:34:54Z,2279543,0.442,0.54,0,3076117,4730984,4824260
3542,54,edison,5550000,michigan,2020-11-04T05:34:59Z,2279543,0.442,0.54,0,3079380,4730984,4824260
3543,54,edison,5550000,michigan,2020-11-04T05:37:14Z,2279543,0.442,0.54,0,3083835,4730984,4824260
3544,54,edison,5550000,michigan,2020-11-04T05:37:28Z,2279543,0.442,0.54,0,3084907,4730984,4824260
3545,55,edison,5550000,michigan,2020-11-04T05:38:34Z,2279543,0.442,0.54,0,3087539,4730984,4824260
3546,55,edison,5550000,michigan,2020-11-04T05:38:54Z,2279543,0.442,0.54,0,3087587,4730984,4824260
3547,55,edison,5550000,michigan,2020-11-04T05:39:55Z,2279543,0.442,0.54,0,3088044,4730984,4824260
3548,55,edison,5550000,michigan,2020-11-04T05:41:52Z,2279543,0.443,0.539,0,3100918,4730984,4824260
3549,55,edison,5550000,michigan,2020-11-04T05:42:11Z,2279543,0.443,0.539,0,3101012,4730984,4824260
3550,56,edison,5550000,michigan,2020-11-04T05:43:39Z,2279543,0.447,0.535,0,3155129,4730984,4824260
3551,56,edison,5550000,michigan,2020-11-04T05:44:51Z,2279543,0.447,0.535,0,3163769,4730984,4824260
3552,56,edison,5550000,michigan,2020-11-04T05:46:56Z,2279543,0.448,0.534,0,3184301,4730984,4824260
3553,56,edison,5550000,michigan,2020-11-04T05:48:44Z,2279543,0.448,0.534,0,3184315,4730984,4824260
3554,56,edison,5550000,michigan,2020-11-04T05:49:26Z,2279543,0.448,0.534,0,3186645,4730984,4824260
3555,56,edison,5550000,michigan,2020-11-04T05:51:05Z,2279543,0.448,0.534,0,3190726,4730984,4824260
3556,56,edison,5550000,michigan,2020-11-04T05:51:44Z,2279543,0.448,0.534,0,3194207,4730984,4824260
3557,57,edison,5550000,michigan,2020-11-04T05:52:34Z,2279543,0.448,0.534,0,3205743,4730984,4824260
3558,57,edison,5550000,michigan,2020-11-04T05:53:36Z,2279543,0.448,0.534,0,3207289,4730984,4824260
3559,57,edison,5550000,michigan,2020-11-04T05:53:51Z,2279543,0.449,0.534,0,3232115,4730984,4824260
3560,57,edison,5550000,michigan,2020-11-04T05:53:56Z,2279543,0.449,0.533,0,3237675,4730984,4824260
3561,57,edison,5550000,michigan,2020-11-04T05:54:18Z,2279543,0.449,0.533,0,3237871,4730984,4824260
3562,57,edison,5550000,michigan,2020-11-04T05:54:33Z,2279543,0.449,0.533,0,3244793,4730984,4824260
3563,57,edison,5550000,michigan,2020-11-04T05:56:48Z,2279543,0.449,0.533,0,3248160,4730984,4824260
3564,57,edison,5550000,michigan,2020-11-04T05:57:42Z,2279543,0.448,0.534,0,3253831,4730984,4824260
3565,57,edison,5550000,michigan,2020-11-04T05:58:01Z,2279543,0.448,0.534,0,3254300,4730984,4824260
3566,57,edison,5550000,michigan,2020-11-04T05:58:19Z,2279543,0.448,0.534,0,3255870,4730984,4824260
3567,57,edison,5550000,michigan,2020-11-04T05:59:10Z,2279543,0.448,0.534,0,3256723,4730984,4824260
3568,58,edison,5550000,michigan,2020-11-04T05:59:48Z,2279543,0.448,0.534,0,3280499,4730984,4824260
3569,58,edison,5550000,michigan,2020-11-04T06:00:14Z,2279543,0.448,0.534,0,3285603,4730984,4824260
3570,58,edison,5550000,michigan,2020-11-04T06:01:56Z,2279543,0.448,0.534,0,3303286,4730984,4824260
3571,58,edison,5550000,michigan,2020-11-04T06:02:49Z,2279543,0.448,0.534,0,3307476,4730984,4824260
3572,58,edison,5550000,michigan,2020-11-04T06:06:32Z,2279543,0.448,0.534,0,3308222,4730984,4824260
3573,58,edison,5550000,michigan,2020-11-04T06:06:57Z,2279543,0.448,0.534,0,3309219,4730984,4824260
3574,58,edison,5550000,michigan,2020-11-04T06:07:13Z,2279543,0.448,0.534,0,3313260,4730984,4824260
3575,58,edison,5550000,michigan,2020-11-04T06:08:27Z,2279543,0.448,0.534,0,3313269,4730984,4824260
3576,59,edison,5550000,michigan,2020-11-04T06:09:47Z,2279543,0.448,0.534,0,3316681,4730984,4824260
3577,59,edison,5550000,michigan,2020-11-04T06:09:58Z,2279543,0.448,0.534,0,3328250,4730984,4824260
3578,59,edison,5550000,michigan,2020-11-04T06:10:48Z,2279543,0.448,0.535,0,3330408,4730984,4824260
3579,59,edison,5550000,michigan,2020-11-04T06:12:46Z,2279543,0.448,0.535,0,3330758,4730984,4824260
3580,59,edison,5550000,michigan,2020-11-04T06:13:46Z,2279543,0.448,0.535,0,3331621,4730984,4824260
3581,59,edison,5550000,michigan,2020-11-04T06:14:34Z,2279543,0.447,0.535,0,3334059,4730984,4824260
3582,59,edison,5550000,michigan,2020-11-04T06:14:49Z,2279543,0.447,0.535,0,3339680,4730984,4824260
3583,59,edison,5550000,michigan,2020-11-04T06:16:19Z,2279543,0.448,0.534,0,3358823,4730984,4824260
3584,59,edison,5550000,michigan,2020-11-04T06:17:49Z,2279543,0.448,0.534,0,3359271,4730984,4824260
3585,59,edison,5550000,michigan,2020-11-04T06:18:29Z,2279543,0.448,0.534,0,3368089,4730984,4824260
3586,60,edison,5550000,michigan,2020-11-04T06:19:46Z,2279543,0.448,0.534,0,3372030,4730984,4824260
3587,60,edison,5550000,michigan,2020-11-04T06:21:56Z,2279543,0.449,0.533,0,3379806,4730984,4824260
3588,60,edison,5550000,michigan,2020-11-04T06:23:05Z,2279543,0.449,0.533,0,3379815,4730984,4824260
3589,60,edison,5550000,michigan,2020-11-04T06:23:23Z,2279543,0.449,0.533,0,3388545,4730984,4824260
3590,60,edison,5550000,michigan,2020-11-04T06:23:48Z,2279543,0.449,0.533,0,3398494,4730984,4824260
3591,60,edison,5550000,michigan,2020-11-04T06:24:35Z,2279543,0.449,0.534,0,3401349,4730984,4824260
3592,60,edison,5550000,michigan,2020-11-04T06:25:14Z,2279543,0.449,0.534,0,3401361,4730984,4824260
3593,60,edison,5550000,michigan,2020-11-04T06:26:17Z,2279543,0.448,0.534,0,3414604,4730984,4824260
3594,60,edison,5550000,michigan,2020-11-04T06:26:49Z,2279543,0.449,0.534,0,3421565,4730984,4824260
3595,60,edison,5550000,michigan,2020-11-04T06:28:10Z,2279543,0.449,0.534,0,3423444,4730984,4824260
3596,61,edison,5550000,michigan,2020-11-04T06:29:51Z,2279543,0.449,0.533,0,3434148,4730984,4824260
3597,61,edison,5550000,michigan,2020-11-04T06:31:11Z,2279543,0.449,0.533,0,3439578,4730984,4824260
3598,61,edison,5550000,michigan,2020-11-04T06:31:48Z,2279543,0.449,0.533,0,3441317,4730984,4824260
3599,61,edison,5550000,michigan,2020-11-04T06:32:54Z,2279543,0.449,0.533,0,3448669,4730984,4824260
3600,61,edison,5550000,michigan,2020-11-04T06:33:05Z,2279543,0.449,0.533,0,3452346,4730984,4824260
